Diffusion Energy,Rotation Energy,Coupling Energy,Experimental File,Wasserstein Distance
0.5,0.6,0.4,STM02_graph_metrics.csv,0.3333333333333333
0.5,0.6,0.4,STM114_graph_metrics.csv,0.21269841269841272
0.5,0.6,0.4,STM123_graph_metrics.csv,0.17777777777777776
0.5,0.6,0.4,STM131_graph_metrics.csv,0.3
0.5,0.6,0.4,STM194_graph_metrics.csv,0.2912280701754386
0.5,0.6,0.4,STM20_graph_metrics.csv,0.3306122448979592
0.5,0.6,0.4,STM31_graph_metrics.csv,0.28780487804878047
0.5,0.6,0.4,STM57_b_graph_metrics.csv,0.22424242424242424
0.5,0.6,0.4,STM57_c_graph_metrics.csv,0.2594594594594594
0.5,0.6,0.4,STM57_graph_metrics.csv,0.16363636363636364
0.5,0.6,0.4,STM79_graph_metrics.csv,0.2324324324324324
0.5,0.6,0.4,STM86_graph_metrics.csv,0.4222222222222222
0.5,0.6,0.4,TestForSkeletonization_2_graph_metrics.csv,0.2761904761904762
0.5,0.6,0.6,STM02_graph_metrics.csv,0.14444444444444446
0.5,0.6,0.6,STM114_graph_metrics.csv,0.19523809523809524
0.5,0.6,0.6,STM123_graph_metrics.csv,0.16666666666666666
0.5,0.6,0.6,STM131_graph_metrics.csv,0.13508771929824565
0.5,0.6,0.6,STM194_graph_metrics.csv,0.17017543859649123
0.5,0.6,0.6,STM20_graph_metrics.csv,0.07278911564625852
0.5,0.6,0.6,STM31_graph_metrics.csv,0.13252032520325208
0.5,0.6,0.6,STM57_b_graph_metrics.csv,0.1
0.5,0.6,0.6,STM57_c_graph_metrics.csv,0.19909909909909915
0.5,0.6,0.6,STM57_graph_metrics.csv,0.17575757575757578
0.5,0.6,0.6,STM79_graph_metrics.csv,0.17207207207207212
0.5,0.6,0.6,STM86_graph_metrics.csv,0.1222222222222222
0.5,0.6,0.6,TestForSkeletonization_2_graph_metrics.csv,0.14761904761904765
0.5,0.6,0.8,STM02_graph_metrics.csv,0.11111111111111108
0.5,0.6,0.8,STM114_graph_metrics.csv,0.16190476190476186
0.5,0.6,0.8,STM123_graph_metrics.csv,0.13333333333333328
0.5,0.6,0.8,STM131_graph_metrics.csv,0.10175438596491228
0.5,0.6,0.8,STM194_graph_metrics.csv,0.13684210526315785
0.5,0.6,0.8,STM20_graph_metrics.csv,0.06394557823129256
0.5,0.6,0.8,STM31_graph_metrics.csv,0.09918699186991868
0.5,0.6,0.8,STM57_b_graph_metrics.csv,0.06666666666666662
0.5,0.6,0.8,STM57_c_graph_metrics.csv,0.16576576576576577
0.5,0.6,0.8,STM57_graph_metrics.csv,0.1424242424242424
0.5,0.6,0.8,STM79_graph_metrics.csv,0.13873873873873874
0.5,0.6,0.8,STM86_graph_metrics.csv,0.15555555555555559
0.5,0.6,0.8,TestForSkeletonization_2_graph_metrics.csv,0.11428571428571427
0.5,0.6,1.0,STM02_graph_metrics.csv,0.1444444444444444
0.5,0.6,1.0,STM114_graph_metrics.csv,0.19523809523809518
0.5,0.6,1.0,STM123_graph_metrics.csv,0.13333333333333328
0.5,0.6,1.0,STM131_graph_metrics.csv,0.1350877192982456
0.5,0.6,1.0,STM194_graph_metrics.csv,0.17017543859649117
0.5,0.6,1.0,STM20_graph_metrics.csv,0.07278911564625846
0.5,0.6,1.0,STM31_graph_metrics.csv,0.13252032520325202
0.5,0.6,1.0,STM57_b_graph_metrics.csv,0.09999999999999995
0.5,0.6,1.0,STM57_c_graph_metrics.csv,0.1990990990990991
0.5,0.6,1.0,STM57_graph_metrics.csv,0.17575757575757572
0.5,0.6,1.0,STM79_graph_metrics.csv,0.17207207207207206
0.5,0.6,1.0,STM86_graph_metrics.csv,0.15555555555555559
0.5,0.6,1.0,TestForSkeletonization_2_graph_metrics.csv,0.1476190476190476
0.5,1.05,0.4,STM02_graph_metrics.csv,0.31666666666666665
0.5,1.05,0.4,STM114_graph_metrics.csv,0.19603174603174606
0.5,1.05,0.4,STM123_graph_metrics.csv,0.12777777777777777
0.5,1.05,0.4,STM131_graph_metrics.csv,0.2833333333333333
0.5,1.05,0.4,STM194_graph_metrics.csv,0.27456140350877195
0.5,1.05,0.4,STM20_graph_metrics.csv,0.31394557823129254
0.5,1.05,0.4,STM31_graph_metrics.csv,0.2711382113821138
0.5,1.05,0.4,STM57_b_graph_metrics.csv,0.20757575757575758
0.5,1.05,0.4,STM57_c_graph_metrics.csv,0.24279279279279276
0.5,1.05,0.4,STM57_graph_metrics.csv,0.14696969696969697
0.5,1.05,0.4,STM79_graph_metrics.csv,0.21576576576576573
0.5,1.05,0.4,STM86_graph_metrics.csv,0.40555555555555556
0.5,1.05,0.4,TestForSkeletonization_2_graph_metrics.csv,0.2595238095238095
0.5,1.05,0.6,STM02_graph_metrics.csv,0.061111111111111095
0.5,1.05,0.6,STM114_graph_metrics.csv,0.11190476190476187
0.5,1.05,0.6,STM123_graph_metrics.csv,0.14999999999999994
0.5,1.05,0.6,STM131_graph_metrics.csv,0.05175438596491229
0.5,1.05,0.6,STM194_graph_metrics.csv,0.08684210526315786
0.5,1.05,0.6,STM20_graph_metrics.csv,0.047278911564625895
0.5,1.05,0.6,STM31_graph_metrics.csv,0.04918699186991869
0.5,1.05,0.6,STM57_b_graph_metrics.csv,0.059090909090909055
0.5,1.05,0.6,STM57_c_graph_metrics.csv,0.11576576576576578
0.5,1.05,0.6,STM57_graph_metrics.csv,0.11969696969696965
0.5,1.05,0.6,STM79_graph_metrics.csv,0.08873873873873875
0.5,1.05,0.6,STM86_graph_metrics.csv,0.13888888888888892
0.5,1.05,0.6,TestForSkeletonization_2_graph_metrics.csv,0.06428571428571428
0.5,1.05,0.8,STM02_graph_metrics.csv,0.19999999999999998
0.5,1.05,0.8,STM114_graph_metrics.csv,0.0952380952380952
0.5,1.05,0.8,STM123_graph_metrics.csv,0.11111111111111113
0.5,1.05,0.8,STM131_graph_metrics.csv,0.16666666666666663
0.5,1.05,0.8,STM194_graph_metrics.csv,0.15789473684210528
0.5,1.05,0.8,STM20_graph_metrics.csv,0.19727891156462585
0.5,1.05,0.8,STM31_graph_metrics.csv,0.15447154471544716
0.5,1.05,0.8,STM57_b_graph_metrics.csv,0.09090909090909091
0.5,1.05,0.8,STM57_c_graph_metrics.csv,0.1261261261261261
0.5,1.05,0.8,STM57_graph_metrics.csv,0.07575757575757573
0.5,1.05,0.8,STM79_graph_metrics.csv,0.09909909909909906
0.5,1.05,0.8,STM86_graph_metrics.csv,0.28888888888888886
0.5,1.05,0.8,TestForSkeletonization_2_graph_metrics.csv,0.14285714285714285
0.5,1.05,1.0,STM02_graph_metrics.csv,0.12777777777777774
0.5,1.05,1.0,STM114_graph_metrics.csv,0.17857142857142852
0.5,1.05,1.0,STM123_graph_metrics.csv,0.11666666666666661
0.5,1.05,1.0,STM131_graph_metrics.csv,0.11842105263157894
0.5,1.05,1.0,STM194_graph_metrics.csv,0.1535087719298245
0.5,1.05,1.0,STM20_graph_metrics.csv,0.08061224489795922
0.5,1.05,1.0,STM31_graph_metrics.csv,0.11585365853658534
0.5,1.05,1.0,STM57_b_graph_metrics.csv,0.08333333333333329
0.5,1.05,1.0,STM57_c_graph_metrics.csv,0.18243243243243243
0.5,1.05,1.0,STM57_graph_metrics.csv,0.15909090909090906
0.5,1.05,1.0,STM79_graph_metrics.csv,0.1554054054054054
0.5,1.05,1.0,STM86_graph_metrics.csv,0.17222222222222225
0.5,1.05,1.0,TestForSkeletonization_2_graph_metrics.csv,0.13095238095238093
0.5,1.5,0.4,STM02_graph_metrics.csv,0.16666666666666666
0.5,1.5,0.4,STM114_graph_metrics.csv,0.12857142857142853
0.5,1.5,0.4,STM123_graph_metrics.csv,0.0777777777777778
0.5,1.5,0.4,STM131_graph_metrics.csv,0.1333333333333333
0.5,1.5,0.4,STM194_graph_metrics.csv,0.12456140350877196
0.5,1.5,0.4,STM20_graph_metrics.csv,0.16394557823129252
0.5,1.5,0.4,STM31_graph_metrics.csv,0.12113821138211382
0.5,1.5,0.4,STM57_b_graph_metrics.csv,0.057575757575757586
0.5,1.5,0.4,STM57_c_graph_metrics.csv,0.13243243243243244
0.5,1.5,0.4,STM57_graph_metrics.csv,0.10909090909090906
0.5,1.5,0.4,STM79_graph_metrics.csv,0.10540540540540541
0.5,1.5,0.4,STM86_graph_metrics.csv,0.25555555555555554
0.5,1.5,0.4,TestForSkeletonization_2_graph_metrics.csv,0.10952380952380952
0.5,1.5,0.6,STM02_graph_metrics.csv,0.21111111111111108
0.5,1.5,0.6,STM114_graph_metrics.csv,0.26190476190476186
0.5,1.5,0.6,STM123_graph_metrics.csv,0.0666666666666666
0.5,1.5,0.6,STM131_graph_metrics.csv,0.2017543859649123
0.5,1.5,0.6,STM194_graph_metrics.csv,0.23684210526315785
0.5,1.5,0.6,STM20_graph_metrics.csv,0.13945578231292516
0.5,1.5,0.6,STM31_graph_metrics.csv,0.19918699186991867
0.5,1.5,0.6,STM57_b_graph_metrics.csv,0.16666666666666663
0.5,1.5,0.6,STM57_c_graph_metrics.csv,0.26576576576576577
0.5,1.5,0.6,STM57_graph_metrics.csv,0.24242424242424238
0.5,1.5,0.6,STM79_graph_metrics.csv,0.23873873873873874
0.5,1.5,0.6,STM86_graph_metrics.csv,0.22222222222222227
0.5,1.5,0.6,TestForSkeletonization_2_graph_metrics.csv,0.21428571428571427
0.5,1.5,0.8,STM02_graph_metrics.csv,0.2111111111111111
0.5,1.5,0.8,STM114_graph_metrics.csv,0.26190476190476186
0.5,1.5,0.8,STM123_graph_metrics.csv,0.13333333333333333
0.5,1.5,0.8,STM131_graph_metrics.csv,0.2017543859649123
0.5,1.5,0.8,STM194_graph_metrics.csv,0.23684210526315788
0.5,1.5,0.8,STM20_graph_metrics.csv,0.13945578231292516
0.5,1.5,0.8,STM31_graph_metrics.csv,0.19918699186991873
0.5,1.5,0.8,STM57_b_graph_metrics.csv,0.16666666666666666
0.5,1.5,0.8,STM57_c_graph_metrics.csv,0.2657657657657658
0.5,1.5,0.8,STM57_graph_metrics.csv,0.24242424242424243
0.5,1.5,0.8,STM79_graph_metrics.csv,0.23873873873873877
0.5,1.5,0.8,STM86_graph_metrics.csv,0.15555555555555553
0.5,1.5,0.8,TestForSkeletonization_2_graph_metrics.csv,0.2142857142857143
0.5,1.5,1.0,STM02_graph_metrics.csv,0.11666666666666667
0.5,1.5,1.0,STM114_graph_metrics.csv,0.11190476190476187
0.5,1.5,1.0,STM123_graph_metrics.csv,0.09444444444444447
0.5,1.5,1.0,STM131_graph_metrics.csv,0.08333333333333333
0.5,1.5,1.0,STM194_graph_metrics.csv,0.08684210526315786
0.5,1.5,1.0,STM20_graph_metrics.csv,0.11394557823129255
0.5,1.5,1.0,STM31_graph_metrics.csv,0.07113821138211383
0.5,1.5,1.0,STM57_b_graph_metrics.csv,0.016666666666666635
0.5,1.5,1.0,STM57_c_graph_metrics.csv,0.11576576576576578
0.5,1.5,1.0,STM57_graph_metrics.csv,0.0924242424242424
0.5,1.5,1.0,STM79_graph_metrics.csv,0.08873873873873875
0.5,1.5,1.0,STM86_graph_metrics.csv,0.20555555555555557
0.5,1.5,1.0,TestForSkeletonization_2_graph_metrics.csv,0.06428571428571428
0.7333333333333333,0.6,0.4,STM02_graph_metrics.csv,0.31666666666666665
0.7333333333333333,0.6,0.4,STM114_graph_metrics.csv,0.19603174603174603
0.7333333333333333,0.6,0.4,STM123_graph_metrics.csv,0.3277777777777777
0.7333333333333333,0.6,0.4,STM131_graph_metrics.csv,0.28333333333333327
0.7333333333333333,0.6,0.4,STM194_graph_metrics.csv,0.2745614035087719
0.7333333333333333,0.6,0.4,STM20_graph_metrics.csv,0.3139455782312925
0.7333333333333333,0.6,0.4,STM31_graph_metrics.csv,0.2711382113821138
0.7333333333333333,0.6,0.4,STM57_b_graph_metrics.csv,0.21666666666666665
0.7333333333333333,0.6,0.4,STM57_c_graph_metrics.csv,0.24279279279279273
0.7333333333333333,0.6,0.4,STM57_graph_metrics.csv,0.14696969696969697
0.7333333333333333,0.6,0.4,STM79_graph_metrics.csv,0.2157657657657657
0.7333333333333333,0.6,0.4,STM86_graph_metrics.csv,0.40555555555555556
0.7333333333333333,0.6,0.4,TestForSkeletonization_2_graph_metrics.csv,0.2595238095238095
0.7333333333333333,0.6,0.6,STM02_graph_metrics.csv,0.45
0.7333333333333333,0.6,0.6,STM114_graph_metrics.csv,0.3293650793650794
0.7333333333333333,0.6,0.6,STM123_graph_metrics.csv,0.25000000000000006
0.7333333333333333,0.6,0.6,STM131_graph_metrics.csv,0.4166666666666667
0.7333333333333333,0.6,0.6,STM194_graph_metrics.csv,0.4078947368421053
0.7333333333333333,0.6,0.6,STM20_graph_metrics.csv,0.4472789115646259
0.7333333333333333,0.6,0.6,STM31_graph_metrics.csv,0.40447154471544716
0.7333333333333333,0.6,0.6,STM57_b_graph_metrics.csv,0.34090909090909094
0.7333333333333333,0.6,0.6,STM57_c_graph_metrics.csv,0.3761261261261261
0.7333333333333333,0.6,0.6,STM57_graph_metrics.csv,0.28030303030303033
0.7333333333333333,0.6,0.6,STM79_graph_metrics.csv,0.3490990990990991
0.7333333333333333,0.6,0.6,STM86_graph_metrics.csv,0.538888888888889
0.7333333333333333,0.6,0.6,TestForSkeletonization_2_graph_metrics.csv,0.3928571428571429
0.7333333333333333,0.6,0.8,STM02_graph_metrics.csv,0.03333333333333331
0.7333333333333333,0.6,0.8,STM114_graph_metrics.csv,0.15396825396825392
0.7333333333333333,0.6,0.8,STM123_graph_metrics.csv,0.23333333333333328
0.7333333333333333,0.6,0.8,STM131_graph_metrics.csv,0.06666666666666665
0.7333333333333333,0.6,0.8,STM194_graph_metrics.csv,0.07543859649122803
0.7333333333333333,0.6,0.8,STM20_graph_metrics.csv,0.06054421768707486
0.7333333333333333,0.6,0.8,STM31_graph_metrics.csv,0.07886178861788615
0.7333333333333333,0.6,0.8,STM57_b_graph_metrics.csv,0.1424242424242424
0.7333333333333333,0.6,0.8,STM57_c_graph_metrics.csv,0.10720720720720722
0.7333333333333333,0.6,0.8,STM57_graph_metrics.csv,0.20303030303030298
0.7333333333333333,0.6,0.8,STM79_graph_metrics.csv,0.13423423423423425
0.7333333333333333,0.6,0.8,STM86_graph_metrics.csv,0.07777777777777782
0.7333333333333333,0.6,0.8,TestForSkeletonization_2_graph_metrics.csv,0.09047619047619046
0.7333333333333333,0.6,1.0,STM02_graph_metrics.csv,0.18333333333333335
0.7333333333333333,0.6,1.0,STM114_graph_metrics.csv,0.21190476190476187
0.7333333333333333,0.6,1.0,STM123_graph_metrics.csv,0.016666666666666607
0.7333333333333333,0.6,1.0,STM131_graph_metrics.csv,0.1517543859649123
0.7333333333333333,0.6,1.0,STM194_graph_metrics.csv,0.18684210526315786
0.7333333333333333,0.6,1.0,STM20_graph_metrics.csv,0.18061224489795924
0.7333333333333333,0.6,1.0,STM31_graph_metrics.csv,0.14918699186991868
0.7333333333333333,0.6,1.0,STM57_b_graph_metrics.csv,0.11666666666666664
0.7333333333333333,0.6,1.0,STM57_c_graph_metrics.csv,0.21576576576576578
0.7333333333333333,0.6,1.0,STM57_graph_metrics.csv,0.1924242424242424
0.7333333333333333,0.6,1.0,STM79_graph_metrics.csv,0.18873873873873875
0.7333333333333333,0.6,1.0,STM86_graph_metrics.csv,0.27222222222222225
0.7333333333333333,0.6,1.0,TestForSkeletonization_2_graph_metrics.csv,0.16428571428571428
0.7333333333333333,1.05,0.4,STM02_graph_metrics.csv,0.25
0.7333333333333333,1.05,0.4,STM114_graph_metrics.csv,0.17857142857142855
0.7333333333333333,1.05,0.4,STM123_graph_metrics.csv,0.050000000000000044
0.7333333333333333,1.05,0.4,STM131_graph_metrics.csv,0.21666666666666667
0.7333333333333333,1.05,0.4,STM194_graph_metrics.csv,0.2078947368421053
0.7333333333333333,1.05,0.4,STM20_graph_metrics.csv,0.2472789115646259
0.7333333333333333,1.05,0.4,STM31_graph_metrics.csv,0.20447154471544715
0.7333333333333333,1.05,0.4,STM57_b_graph_metrics.csv,0.14090909090909093
0.7333333333333333,1.05,0.4,STM57_c_graph_metrics.csv,0.18243243243243246
0.7333333333333333,1.05,0.4,STM57_graph_metrics.csv,0.15909090909090906
0.7333333333333333,1.05,0.4,STM79_graph_metrics.csv,0.15540540540540543
0.7333333333333333,1.05,0.4,STM86_graph_metrics.csv,0.3388888888888889
0.7333333333333333,1.05,0.4,TestForSkeletonization_2_graph_metrics.csv,0.19285714285714287
0.7333333333333333,1.05,0.6,STM02_graph_metrics.csv,0.35000000000000003
0.7333333333333333,1.05,0.6,STM114_graph_metrics.csv,0.22936507936507944
0.7333333333333333,1.05,0.6,STM123_graph_metrics.csv,0.19444444444444448
0.7333333333333333,1.05,0.6,STM131_graph_metrics.csv,0.3166666666666667
0.7333333333333333,1.05,0.6,STM194_graph_metrics.csv,0.30789473684210533
0.7333333333333333,1.05,0.6,STM20_graph_metrics.csv,0.3472789115646259
0.7333333333333333,1.05,0.6,STM31_graph_metrics.csv,0.3044715447154472
0.7333333333333333,1.05,0.6,STM57_b_graph_metrics.csv,0.24090909090909096
0.7333333333333333,1.05,0.6,STM57_c_graph_metrics.csv,0.27612612612612614
0.7333333333333333,1.05,0.6,STM57_graph_metrics.csv,0.18030303030303035
0.7333333333333333,1.05,0.6,STM79_graph_metrics.csv,0.2490990990990991
0.7333333333333333,1.05,0.6,STM86_graph_metrics.csv,0.43888888888888894
0.7333333333333333,1.05,0.6,TestForSkeletonization_2_graph_metrics.csv,0.2928571428571429
0.7333333333333333,1.05,0.8,STM02_graph_metrics.csv,0.04444444444444442
0.7333333333333333,1.05,0.8,STM114_graph_metrics.csv,0.12063492063492058
0.7333333333333333,1.05,0.8,STM123_graph_metrics.csv,0.19999999999999996
0.7333333333333333,1.05,0.8,STM131_graph_metrics.csv,0.03508771929824561
0.7333333333333333,1.05,0.8,STM194_graph_metrics.csv,0.07017543859649118
0.7333333333333333,1.05,0.8,STM20_graph_metrics.csv,0.027210884353741527
0.7333333333333333,1.05,0.8,STM31_graph_metrics.csv,0.04552845528455282
0.7333333333333333,1.05,0.8,STM57_b_graph_metrics.csv,0.10909090909090906
0.7333333333333333,1.05,0.8,STM57_c_graph_metrics.csv,0.0990990990990991
0.7333333333333333,1.05,0.8,STM57_graph_metrics.csv,0.16969696969696965
0.7333333333333333,1.05,0.8,STM79_graph_metrics.csv,0.10090090090090091
0.7333333333333333,1.05,0.8,STM86_graph_metrics.csv,0.08888888888888893
0.7333333333333333,1.05,0.8,TestForSkeletonization_2_graph_metrics.csv,0.05714285714285712
0.7333333333333333,1.05,1.0,STM02_graph_metrics.csv,0.17777777777777773
0.7333333333333333,1.05,1.0,STM114_graph_metrics.csv,0.2285714285714285
0.7333333333333333,1.05,1.0,STM123_graph_metrics.csv,0.09999999999999995
0.7333333333333333,1.05,1.0,STM131_graph_metrics.csv,0.16842105263157892
0.7333333333333333,1.05,1.0,STM194_graph_metrics.csv,0.2035087719298245
0.7333333333333333,1.05,1.0,STM20_graph_metrics.csv,0.10612244897959179
0.7333333333333333,1.05,1.0,STM31_graph_metrics.csv,0.16585365853658535
0.7333333333333333,1.05,1.0,STM57_b_graph_metrics.csv,0.13333333333333328
0.7333333333333333,1.05,1.0,STM57_c_graph_metrics.csv,0.23243243243243242
0.7333333333333333,1.05,1.0,STM57_graph_metrics.csv,0.20909090909090905
0.7333333333333333,1.05,1.0,STM79_graph_metrics.csv,0.2054054054054054
0.7333333333333333,1.05,1.0,STM86_graph_metrics.csv,0.1888888888888889
0.7333333333333333,1.05,1.0,TestForSkeletonization_2_graph_metrics.csv,0.18095238095238092
0.7333333333333333,1.5,0.4,STM02_graph_metrics.csv,0.45
0.7333333333333333,1.5,0.4,STM114_graph_metrics.csv,0.3293650793650794
0.7333333333333333,1.5,0.4,STM123_graph_metrics.csv,0.25000000000000006
0.7333333333333333,1.5,0.4,STM131_graph_metrics.csv,0.4166666666666667
0.7333333333333333,1.5,0.4,STM194_graph_metrics.csv,0.4078947368421053
0.7333333333333333,1.5,0.4,STM20_graph_metrics.csv,0.4472789115646259
0.7333333333333333,1.5,0.4,STM31_graph_metrics.csv,0.40447154471544716
0.7333333333333333,1.5,0.4,STM57_b_graph_metrics.csv,0.34090909090909094
0.7333333333333333,1.5,0.4,STM57_c_graph_metrics.csv,0.3761261261261261
0.7333333333333333,1.5,0.4,STM57_graph_metrics.csv,0.28030303030303033
0.7333333333333333,1.5,0.4,STM79_graph_metrics.csv,0.3490990990990991
0.7333333333333333,1.5,0.4,STM86_graph_metrics.csv,0.538888888888889
0.7333333333333333,1.5,0.4,TestForSkeletonization_2_graph_metrics.csv,0.3928571428571429
0.7333333333333333,1.5,0.6,STM02_graph_metrics.csv,0.2833333333333333
0.7333333333333333,1.5,0.6,STM114_graph_metrics.csv,0.16269841269841273
0.7333333333333333,1.5,0.6,STM123_graph_metrics.csv,0.09444444444444444
0.7333333333333333,1.5,0.6,STM131_graph_metrics.csv,0.25
0.7333333333333333,1.5,0.6,STM194_graph_metrics.csv,0.24122807017543862
0.7333333333333333,1.5,0.6,STM20_graph_metrics.csv,0.2806122448979592
0.7333333333333333,1.5,0.6,STM31_graph_metrics.csv,0.23780487804878048
0.7333333333333333,1.5,0.6,STM57_b_graph_metrics.csv,0.17424242424242425
0.7333333333333333,1.5,0.6,STM57_c_graph_metrics.csv,0.20945945945945943
0.7333333333333333,1.5,0.6,STM57_graph_metrics.csv,0.11363636363636366
0.7333333333333333,1.5,0.6,STM79_graph_metrics.csv,0.1824324324324324
0.7333333333333333,1.5,0.6,STM86_graph_metrics.csv,0.37222222222222223
0.7333333333333333,1.5,0.6,TestForSkeletonization_2_graph_metrics.csv,0.2261904761904762
0.7333333333333333,1.5,0.8,STM02_graph_metrics.csv,0.13333333333333333
0.7333333333333333,1.5,0.8,STM114_graph_metrics.csv,0.0952380952380952
0.7333333333333333,1.5,0.8,STM123_graph_metrics.csv,0.11111111111111113
0.7333333333333333,1.5,0.8,STM131_graph_metrics.csv,0.09999999999999999
0.7333333333333333,1.5,0.8,STM194_graph_metrics.csv,0.09122807017543863
0.7333333333333333,1.5,0.8,STM20_graph_metrics.csv,0.1306122448979592
0.7333333333333333,1.5,0.8,STM31_graph_metrics.csv,0.0878048780487805
0.7333333333333333,1.5,0.8,STM57_b_graph_metrics.csv,0.02424242424242426
0.7333333333333333,1.5,0.8,STM57_c_graph_metrics.csv,0.09909909909909911
0.7333333333333333,1.5,0.8,STM57_graph_metrics.csv,0.07575757575757573
0.7333333333333333,1.5,0.8,STM79_graph_metrics.csv,0.07207207207207209
0.7333333333333333,1.5,0.8,STM86_graph_metrics.csv,0.22222222222222224
0.7333333333333333,1.5,0.8,TestForSkeletonization_2_graph_metrics.csv,0.0761904761904762
0.7333333333333333,1.5,1.0,STM02_graph_metrics.csv,0.13333333333333333
0.7333333333333333,1.5,1.0,STM114_graph_metrics.csv,0.06190476190476188
0.7333333333333333,1.5,1.0,STM123_graph_metrics.csv,0.14444444444444446
0.7333333333333333,1.5,1.0,STM131_graph_metrics.csv,0.09999999999999999
0.7333333333333333,1.5,1.0,STM194_graph_metrics.csv,0.09122807017543863
0.7333333333333333,1.5,1.0,STM20_graph_metrics.csv,0.1306122448979592
0.7333333333333333,1.5,1.0,STM31_graph_metrics.csv,0.0878048780487805
0.7333333333333333,1.5,1.0,STM57_b_graph_metrics.csv,0.033333333333333354
0.7333333333333333,1.5,1.0,STM57_c_graph_metrics.csv,0.06576576576576579
0.7333333333333333,1.5,1.0,STM57_graph_metrics.csv,0.042424242424242406
0.7333333333333333,1.5,1.0,STM79_graph_metrics.csv,0.03873873873873876
