Diffusion Energy,Rotation Energy,Coupling Energy,Comparison File,Frequency Similarity Score,Normalized Similarity Score
1.5,1.1,0.6,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM57_c_graph_metrics.csv,134.035,0.9849358856596981
1.5,1.1,0.8999999999999999,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM57_c_graph_metrics.csv,123.33999999999996,0.9063452988940734
1.5,1.1,1.2,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM57_c_graph_metrics.csv,118.635,0.871771319395966
1.5,1.35,0.3,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM57_c_graph_metrics.csv,110.5,0.8119925046845723
1.5,1.35,0.6,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM57_c_graph_metrics.csv,134.695,0.9897857956424294
1.5,1.35,0.8999999999999999,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM57_c_graph_metrics.csv,136.08499999999998,1.0
1.5,1.35,1.2,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM57_c_graph_metrics.csv,123.955,0.9108645331961643
1.5,1.6,0.3,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM57_c_graph_metrics.csv,104.065,0.7647058823529412
1.5,1.6,0.6,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM57_c_graph_metrics.csv,101.83499999999998,0.748319065290076
1.5,1.6,0.8999999999999999,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM57_c_graph_metrics.csv,85.345,0.6271447992063784
1.5,1.6,1.2,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM57_c_graph_metrics.csv,93.015,0.683506631884484
0.8,1.1,0.3,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM57_graph_metrics.csv,36.15333333333332,0.4934934934934933
0.8,1.1,0.6,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM57_graph_metrics.csv,43.173333333333325,0.5893165893165891
0.8,1.1,0.8999999999999999,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM57_graph_metrics.csv,64.07333333333334,0.8746018746018746
0.8,1.1,1.2,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM57_graph_metrics.csv,73.0466666666667,0.9970879970879974
0.8,1.35,0.3,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM57_graph_metrics.csv,43.580000000000005,0.5948675948675949
0.8,1.35,0.6,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM57_graph_metrics.csv,35.82,0.48894348894348894
0.8,1.35,0.8999999999999999,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM57_graph_metrics.csv,59.16666666666666,0.8076258076258075
0.8,1.35,1.2,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM57_graph_metrics.csv,73.26,1.0
0.8,1.6,0.3,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM57_graph_metrics.csv,38.79333333333333,0.5295295295295295
0.8,1.6,0.6,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM57_graph_metrics.csv,39.14000000000001,0.5342615342615343
0.8,1.6,0.8999999999999999,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM57_graph_metrics.csv,61.40666666666666,0.838201838201838
0.8,1.6,1.2,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM57_graph_metrics.csv,64.50666666666666,0.8805168805168804
1.15,1.1,0.3,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM57_graph_metrics.csv,39.38666666666667,0.5376285376285377
1.15,1.1,0.6,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM57_graph_metrics.csv,42.22000000000001,0.5763035763035764
1.15,1.1,0.8999999999999999,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM57_graph_metrics.csv,36.07999999999999,0.49249249249249233
1.15,1.1,1.2,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM57_graph_metrics.csv,63.11333333333332,0.8614978614978613
1.15,1.35,0.3,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM57_graph_metrics.csv,34.586666666666666,0.47210847210847207
1.15,1.35,0.6,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM57_graph_metrics.csv,35.593333333333334,0.48584948584948584
1.15,1.35,0.8999999999999999,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM57_graph_metrics.csv,37.35333333333335,0.5098735098735101
1.15,1.35,1.2,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM57_graph_metrics.csv,46.42666666666667,0.6337246337246337
1.15,1.6,0.3,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM57_graph_metrics.csv,34.10666666666667,0.46555646555646557
1.15,1.6,0.6,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM57_graph_metrics.csv,38.66,0.5277095277095276
1.15,1.6,0.8999999999999999,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM57_graph_metrics.csv,35.833333333333336,0.48912548912548914
1.15,1.6,1.2,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM57_graph_metrics.csv,66.05333333333336,0.9016289016289019
1.5,1.1,0.3,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM57_graph_metrics.csv,53.60666666666668,0.7317317317317319
1.5,1.1,0.6,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM57_graph_metrics.csv,53.31333333333333,0.7277277277277276
1.5,1.1,0.8999999999999999,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM57_graph_metrics.csv,51.653333333333336,0.705068705068705
1.5,1.1,1.2,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM57_graph_metrics.csv,46.38,0.633087633087633
1.5,1.35,0.3,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM57_graph_metrics.csv,43.333333333333336,0.5915005915005915
1.5,1.35,0.6,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM57_graph_metrics.csv,54.59333333333333,0.7451997451997451
1.5,1.35,0.8999999999999999,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM57_graph_metrics.csv,56.646666666666654,0.773227773227773
1.5,1.35,1.2,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM57_graph_metrics.csv,52.27333333333332,0.7135317135317133
1.5,1.6,0.3,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM57_graph_metrics.csv,37.35333333333334,0.5098735098735099
1.5,1.6,0.6,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM57_graph_metrics.csv,35.98,0.49112749112749104
1.5,1.6,0.8999999999999999,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM57_graph_metrics.csv,32.193333333333335,0.4394394394394394
1.5,1.6,1.2,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM57_graph_metrics.csv,33.22000000000001,0.4534534534534536
0.8,1.1,0.3,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM79_graph_metrics.csv,64.41999999999997,0.6456203648025651
0.8,1.1,0.6,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM79_graph_metrics.csv,70.57333333333332,0.7072893699472168
0.8,1.1,0.8999999999999999,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM79_graph_metrics.csv,90.67333333333332,0.9087325449321836
0.8,1.1,1.2,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM79_graph_metrics.csv,99.78000000000004,1.0
0.8,1.35,0.3,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM79_graph_metrics.csv,71.11333333333333,0.7127012761408429
0.8,1.35,0.6,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM79_graph_metrics.csv,65.55333333333334,0.6569786864435089
0.8,1.35,0.8999999999999999,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM79_graph_metrics.csv,85.5,0.8568851473241127
0.8,1.35,1.2,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM79_graph_metrics.csv,99.39333333333332,0.9961248079107363
0.8,1.6,0.3,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM79_graph_metrics.csv,66.46,0.6660653437562635
0.8,1.6,0.6,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM79_graph_metrics.csv,66.80666666666667,0.669539653905258
0.8,1.6,0.8999999999999999,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM79_graph_metrics.csv,87.74,0.8793345359791537
0.8,1.6,1.2,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM79_graph_metrics.csv,90.84,0.9104028863499696
1.15,1.1,0.3,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM79_graph_metrics.csv,70.78666666666668,0.7094274069619828
1.15,1.1,0.6,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM79_graph_metrics.csv,74.28666666666668,0.7445045767354845
1.15,1.1,0.8999999999999999,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM79_graph_metrics.csv,67.21333333333332,0.6736152869646552
1.15,1.1,1.2,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM79_graph_metrics.csv,88.71333333333331,0.8890893298590226
1.15,1.35,0.3,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM79_graph_metrics.csv,63.320000000000014,0.6345961114451792
1.15,1.35,0.6,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM79_graph_metrics.csv,64.39333333333333,0.6453531101757196
1.15,1.35,0.8999999999999999,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM79_graph_metrics.csv,65.75333333333334,0.6589830961448518
1.15,1.35,1.2,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM79_graph_metrics.csv,73.96,0.7412307075566242
1.15,1.6,0.3,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM79_graph_metrics.csv,62.84000000000001,0.6297855281619561
1.15,1.6,0.6,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM79_graph_metrics.csv,67.32666666666667,0.6747511191287496
1.15,1.6,0.8999999999999999,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM79_graph_metrics.csv,63.833333333333336,0.6397407630119594
1.15,1.6,1.2,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM79_graph_metrics.csv,91.45333333333336,0.9165497427674215
1.5,1.1,0.3,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM79_graph_metrics.csv,85.34000000000002,0.8552816195630385
1.5,1.1,0.6,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM79_graph_metrics.csv,84.51333333333334,0.8469967261308208
1.5,1.1,0.8999999999999999,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM79_graph_metrics.csv,83.85333333333334,0.840382174116389
1.5,1.1,1.2,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM79_graph_metrics.csv,77.84666666666665,0.7801830694193889
1.5,1.35,0.3,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM79_graph_metrics.csv,75.0,0.7516536380036076
1.5,1.35,0.6,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM79_graph_metrics.csv,86.06,0.8624974944878729
1.5,1.35,0.8999999999999999,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM79_graph_metrics.csv,88.44666666666666,0.8864167835905654
1.5,1.35,1.2,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM79_graph_metrics.csv,84.53999999999999,0.8472639807576664
1.5,1.6,0.3,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM79_graph_metrics.csv,67.75333333333334,0.6790271931582814
1.5,1.6,0.6,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM79_graph_metrics.csv,65.44666666666667,0.6559096679361259
1.5,1.6,0.8999999999999999,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM79_graph_metrics.csv,63.193333333333335,0.6333266519676619
1.5,1.6,1.2,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM79_graph_metrics.csv,63.28666666666668,0.6342620431616222
0.8,1.1,0.3,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM86_graph_metrics.csv,420.0866666666666,0.6961454754355535
0.8,1.1,0.6,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM86_graph_metrics.csv,434.9066666666667,0.7207043980688712
0.8,1.1,0.8999999999999999,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM86_graph_metrics.csv,247.00666666666663,0.40932642487046633
0.8,1.1,1.2,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM86_graph_metrics.csv,222.78,0.3691792701923396
0.8,1.35,0.3,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM86_graph_metrics.csv,447.4466666666667,0.7414850249124475
0.8,1.35,0.6,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM86_graph_metrics.csv,475.8866666666668,0.78861429344764
0.8,1.35,0.8999999999999999,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM86_graph_metrics.csv,271.1666666666667,0.449363103063513
0.8,1.35,1.2,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM86_graph_metrics.csv,233.7266666666667,0.3873195090425004
0.8,1.6,0.3,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM86_graph_metrics.csv,404.1266666666667,0.6696974049073656
0.8,1.6,0.6,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM86_graph_metrics.csv,409.8066666666666,0.6791100014361943
0.8,1.6,0.8999999999999999,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM86_graph_metrics.csv,262.74,0.43539887534938193
0.8,1.6,1.2,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM86_graph_metrics.csv,252.5066666666667,0.41844073488957884
1.15,1.1,0.3,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM86_graph_metrics.csv,517.7866666666667,0.8580487643205146
1.15,1.1,0.6,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM86_graph_metrics.csv,533.2866666666666,0.8837345471016494
1.15,1.1,0.8999999999999999,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM86_graph_metrics.csv,495.5466666666666,0.8211938088977762
1.15,1.1,1.2,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM86_graph_metrics.csv,287.0466666666667,0.4756786018096049
1.15,1.35,0.3,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM86_graph_metrics.csv,430.32,0.7131036158953568
1.15,1.35,0.6,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM86_graph_metrics.csv,444.06,0.7358728194703759
1.15,1.35,0.8999999999999999,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM86_graph_metrics.csv,441.42,0.7314979506612018
1.15,1.35,1.2,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM86_graph_metrics.csv,287.62666666666667,0.4766397472298022
1.15,1.6,0.3,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM86_graph_metrics.csv,424.50666666666666,0.7034700663963676
1.15,1.6,0.6,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM86_graph_metrics.csv,464.3266666666666,0.7694576709347415
1.15,1.6,0.8999999999999999,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM86_graph_metrics.csv,379.5,0.6288873913187578
1.15,1.6,1.2,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM86_graph_metrics.csv,283.78666666666663,0.47027630168918544
1.5,1.1,0.3,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM86_graph_metrics.csv,590.34,0.9782803230332425
1.5,1.1,0.6,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM86_graph_metrics.csv,586.8466666666667,0.9724913552150426
1.5,1.1,0.8999999999999999,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM86_graph_metrics.csv,581.52,0.9636642840571386
1.5,1.1,1.2,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM86_graph_metrics.csv,556.18,0.9216721720781732
1.5,1.35,0.3,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM86_graph_metrics.csv,540.6666666666666,0.8959642940000221
1.5,1.35,0.6,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM86_graph_metrics.csv,593.7266666666667,0.9838925284753142
1.5,1.35,0.8999999999999999,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM86_graph_metrics.csv,603.4466666666666,1.0
1.5,1.35,1.2,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM86_graph_metrics.csv,584.2066666666666,0.9681164864058684
1.5,1.6,0.3,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM86_graph_metrics.csv,498.0866666666668,0.8254029629793301
1.5,1.6,0.6,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM86_graph_metrics.csv,470.44666666666666,0.7795994122650994
1.5,1.6,0.8999999999999999,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM86_graph_metrics.csv,463.5266666666666,0.7681319531137797
1.5,1.6,1.2,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM86_graph_metrics.csv,462.2866666666666,0.7660770904912889
0.8,1.1,0.3,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\TestForSkeletonization_2_graph_metrics.csv,656.8650000000001,0.8598440966836186
0.8,1.1,0.6,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\TestForSkeletonization_2_graph_metrics.csv,679.03,0.8888583452780668
0.8,1.1,0.8999999999999999,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\TestForSkeletonization_2_graph_metrics.csv,532.105,0.6965317729911576
0.8,1.1,1.2,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\TestForSkeletonization_2_graph_metrics.csv,509.8349999999999,0.6673800781480099
0.8,1.35,0.3,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\TestForSkeletonization_2_graph_metrics.csv,687.735,0.9002532938011742
0.8,1.35,0.6,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\TestForSkeletonization_2_graph_metrics.csv,685.215,0.8969545838323942
0.8,1.35,0.8999999999999999,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\TestForSkeletonization_2_graph_metrics.csv,555.625,0.7273197326997717
0.8,1.35,1.2,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\TestForSkeletonization_2_graph_metrics.csv,526.095,0.6886646115179957
0.8,1.6,0.3,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\TestForSkeletonization_2_graph_metrics.csv,650.7450000000001,0.8518329439022956
0.8,1.6,0.6,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\TestForSkeletonization_2_graph_metrics.csv,655.405,0.8579329393207538
0.8,1.6,0.8999999999999999,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\TestForSkeletonization_2_graph_metrics.csv,548.505,0.7179995680260756
0.8,1.6,1.2,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\TestForSkeletonization_2_graph_metrics.csv,539.83,0.7066438898597395
1.15,1.1,0.3,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\TestForSkeletonization_2_graph_metrics.csv,699.39,0.915509827406782
1.15,1.1,0.6,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\TestForSkeletonization_2_graph_metrics.csv,703.915,0.92143310621977
1.15,1.1,0.8999999999999999,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\TestForSkeletonization_2_graph_metrics.csv,684.51,0.8960317304482712
1.15,1.1,1.2,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\TestForSkeletonization_2_graph_metrics.csv,577.2850000000001,0.7556729302885719
1.15,1.35,0.3,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\TestForSkeletonization_2_graph_metrics.csv,659.79,0.8636729564688095
1.15,1.35,0.6,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\TestForSkeletonization_2_graph_metrics.csv,670.2450000000001,0.8773586758035699
1.15,1.35,0.8999999999999999,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\TestForSkeletonization_2_graph_metrics.csv,672.765,0.8806573857723498
1.15,1.35,1.2,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\TestForSkeletonization_2_graph_metrics.csv,555.67,0.7273786382349283
1.15,1.6,0.3,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\TestForSkeletonization_2_graph_metrics.csv,655.03,0.8574420598611139
1.15,1.6,0.6,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\TestForSkeletonization_2_graph_metrics.csv,688.3449999999999,0.9010517910555217
1.15,1.6,0.8999999999999999,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\TestForSkeletonization_2_graph_metrics.csv,626.625,0.8202595770582576
1.15,1.6,1.2,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\TestForSkeletonization_2_graph_metrics.csv,576.79,0.755024969401847
1.5,1.1,0.3,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\TestForSkeletonization_2_graph_metrics.csv,754.155,0.9871978636925917
1.5,1.1,0.6,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\TestForSkeletonization_2_graph_metrics.csv,757.7350000000001,0.9918841262672874
1.5,1.1,0.8999999999999999,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\TestForSkeletonization_2_graph_metrics.csv,741.3899999999999,0.9704883268864497
1.5,1.1,1.2,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\TestForSkeletonization_2_graph_metrics.csv,729.735,0.9552317932808421
1.5,1.35,0.3,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\TestForSkeletonization_2_graph_metrics.csv,714.75,0.935616250073632
1.5,1.35,0.6,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\TestForSkeletonization_2_graph_metrics.csv,760.095,0.9949733943332876
1.5,1.35,0.8999999999999999,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\TestForSkeletonization_2_graph_metrics.csv,763.935,1.0
1.5,1.35,1.2,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\TestForSkeletonization_2_graph_metrics.csv,742.755,0.972275128119539
1.5,1.6,0.3,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\TestForSkeletonization_2_graph_metrics.csv,695.365,0.9102410545399806
1.5,1.6,0.6,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\TestForSkeletonization_2_graph_metrics.csv,683.935,0.8952790486101566
1.5,1.6,0.8999999999999999,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\TestForSkeletonization_2_graph_metrics.csv,659.9949999999999,0.863941303906746
1.5,1.6,1.2,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\TestForSkeletonization_2_graph_metrics.csv,670.165,0.8772539548521798
